_id,Date,Country,Sex,SexQF,AgeGroup,AgeGroupQF,Population,PopulationQF,Dose,DoseQF,NumberVaccinated,NumberVaccinatedQF,PercentCoverage,PercentCoverageQF,CumulativeNumberVaccinated,CumulativeNumberVaccinatedQF,CumulativePercentCoverage,CumulativePercentCoverageQF
234,20201210,S92000003,Total,d,40 to 49,"",674290,"",Dose 2,"",0,"",0,"",0,"",0,""
235,20201210,S92000003,Total,d,40 years and over,d,2875396,"",Dose 1,"",3273,"",0.113827799718717,"",7191,"",0.250087292324257,""
236,20201210,S92000003,Total,d,40 years and over,d,2875396,"",Dose 2,"",0,"",0,"",0,"",0,""
237,20201210,S92000003,Total,d,50 to 54,"",393113,"",Dose 1,"",762,"",0.193837395354516,"",1619,"",0.411840870182365,""
238,20201210,S92000003,Total,d,50 to 54,"",393113,"",Dose 2,"",0,"",0,"",0,"",0,""
239,20201210,S92000003,Total,d,55 to 59,"",399344,"",Dose 1,"",775,"",0.194068271966024,"",1670,"",0.418185824752594,""
240,20201210,S92000003,Total,d,55 to 59,"",399344,"",Dose 2,"",0,"",0,"",0,"",0,""
241,20201210,S92000003,Total,d,60 to 64,"",352569,"",Dose 1,"",453,"",0.12848548794704,"",979,"",0.277676142825943,""
242,20201210,S92000003,Total,d,60 to 64,"",352569,"",Dose 2,"",0,"",0,"",0,"",0,""
243,20201210,S92000003,Total,d,65 to 69,"",300433,"",Dose 1,"",129,"",0.0429380261156398,"",256,"",0.0852103464000293,""
244,20201210,S92000003,Total,d,65 to 69,"",300433,"",Dose 2,"",0,"",0,"",0,"",0,""
245,20201210,S92000003,Total,d,70 to 74,"",285830,"",Dose 1,"",30,"",0.0104957492215653,"",60,"",0.0209914984431305,""
246,20201210,S92000003,Total,d,70 to 74,"",285830,"",Dose 2,"",0,"",0,"",0,"",0,""
247,20201210,S92000003,Total,d,75 to 79,"",198210,"",Dose 1,"",10,"",0.00504515412945866,"",16,"",0.00807224660713385,""
248,20201210,S92000003,Total,d,75 to 79,"",198210,"",Dose 2,"",0,"",0,"",0,"",0,""
249,20201210,S92000003,Total,d,80 years and over,d,271607,"",Dose 1,"",3,"",0.00110453707010497,"",6,"",0.00220907414020994,""
250,20201210,S92000003,Total,d,80 years and over,d,271607,"",Dose 2,"",0,"",0,"",0,"",0,""
251,20201210,S92000003,Total,d,All vaccinations,d,,"",Dose 1,"",4961,"",,z,10759,"",,z
252,20201210,S92000003,Total,d,All vaccinations,d,,"",Dose 2,"",0,"",,z,0,"",,z
253,20201211,S92000003,Female,"",12 to 15,"",114486,"",Dose 1,"",0,"",0,"",0,"",0,""
254,20201211,S92000003,Female,"",12 to 15,"",114486,"",Dose 2,"",0,"",0,"",0,"",0,""
255,20201211,S92000003,Female,"",16 to 17,"",53579,"",Dose 1,"",2,"",0.0037328057634521,"",2,"",0.0037328057634521,""
256,20201211,S92000003,Female,"",16 to 17,"",53579,"",Dose 2,"",0,"",0,"",0,"",0,""
257,20201211,S92000003,Female,"",16 years and over,d,2354012,"",Dose 1,"",4124,"",0.17519027090771,"",12501,"",0.531050818772377,""
258,20201211,S92000003,Female,"",16 years and over,d,2354012,"",Dose 2,"",0,"",0,"",0,"",0,""
259,20201211,S92000003,Female,"",18 to 29,"",413185,"",Dose 1,"",614,"",0.148601715938381,"",1785,"",0.432009874511417,""
260,20201211,S92000003,Female,"",18 to 29,"",413185,"",Dose 2,"",0,"",0,"",0,"",0,""
261,20201211,S92000003,Female,"",30 to 39,"",370019,"",Dose 1,"",773,"",0.208908191200992,"",2362,"",0.638345598469268,""
262,20201211,S92000003,Female,"",30 to 39,"",370019,"",Dose 2,"",0,"",0,"",0,"",0,""
263,20201211,S92000003,Female,"",40 to 49,"",345328,"",Dose 1,"",915,"",0.264965482092388,"",2895,"",0.838333410554603,""
264,20201211,S92000003,Female,"",40 to 49,"",345328,"",Dose 2,"",0,"",0,"",0,"",0,""
265,20201211,S92000003,Female,"",50 to 54,"",203758,"",Dose 1,"",605,"",0.296920857095182,"",1879,"",0.922172380961729,""
266,20201211,S92000003,Female,"",50 to 54,"",203758,"",Dose 2,"",0,"",0,"",0,"",0,""
267,20201211,S92000003,Female,"",55 to 59,"",205996,"",Dose 1,"",646,"",0.31359832229752,"",1999,"",0.970407192372667,""
268,20201211,S92000003,Female,"",55 to 59,"",205996,"",Dose 2,"",0,"",0,"",0,"",0,""
269,20201211,S92000003,Female,"",60 to 64,"",181868,"",Dose 1,"",430,"",0.23643521675061,"",1196,"",0.657619812171465,""
270,20201211,S92000003,Female,"",60 to 64,"",181868,"",Dose 2,"",0,"",0,"",0,"",0,""
271,20201211,S92000003,Female,"",65 to 69,"",155904,"",Dose 1,"",113,"",0.0724805008210181,"",301,"",0.193067528735632,""
272,20201211,S92000003,Female,"",65 to 69,"",155904,"",Dose 2,"",0,"",0,"",0,"",0,""
273,20201211,S92000003,Female,"",70 to 74,"",149920,"",Dose 1,"",18,"",0.0120064034151548,"",61,"",0.0406883671291355,""
274,20201211,S92000003,Female,"",70 to 74,"",149920,"",Dose 2,"",0,"",0,"",0,"",0,""
275,20201211,S92000003,Female,"",75 to 79,"",109004,"",Dose 1,"",7,"",0.00642178268687388,"",18,"",0.0165131554805328,""
276,20201211,S92000003,Female,"",75 to 79,"",109004,"",Dose 2,"",0,"",0,"",0,"",0,""
277,20201211,S92000003,Female,"",80 years and over,d,165451,"",Dose 1,"",1,"",0.00060440855600751,"",3,"",0.00181322566802256,""
278,20201211,S92000003,Female,"",80 years and over,d,165451,"",Dose 2,"",0,"",0,"",0,"",0,""
279,20201211,S92000003,Male,"",12 to 15,"",119649,"",Dose 1,"",0,"",0,"",0,"",0,""
280,20201211,S92000003,Male,"",12 to 15,"",119649,"",Dose 2,"",0,"",0,"",0,"",0,""
281,20201211,S92000003,Male,"",16 to 17,"",56560,"",Dose 1,"",0,"",0,"",1,"",0.00176803394625177,""
282,20201211,S92000003,Male,"",16 to 17,"",56560,"",Dose 2,"",0,"",0,"",0,"",0,""
283,20201211,S92000003,Male,"",16 years and over,d,2195205,"",Dose 1,"",1163,"",0.0529791067349063,"",3544,"",0.161442780970342,""
284,20201211,S92000003,Male,"",16 years and over,d,2195205,"",Dose 2,"",0,"",0,"",0,"",0,""
285,20201211,S92000003,Male,"",18 to 29,"",420762,"",Dose 1,"",167,"",0.03968989595068,"",459,"",0.109087797852468,""
286,20201211,S92000003,Male,"",18 to 29,"",420762,"",Dose 2,"",0,"",0,"",0,"",0,""
287,20201211,S92000003,Male,"",30 to 39,"",359716,"",Dose 1,"",252,"",0.0700552658208142,"",766,"",0.212945768328348,""
288,20201211,S92000003,Male,"",30 to 39,"",359716,"",Dose 2,"",0,"",0,"",0,"",0,""
289,20201211,S92000003,Male,"",40 to 49,"",328962,"",Dose 1,"",260,"",0.0790364844571714,"",865,"",0.262948304059435,""
290,20201211,S92000003,Male,"",40 to 49,"",328962,"",Dose 2,"",0,"",0,"",0,"",0,""
291,20201211,S92000003,Male,"",50 to 54,"",189355,"",Dose 1,"",166,"",0.0876660241345621,"",511,"",0.269863483932296,""
292,20201211,S92000003,Male,"",50 to 54,"",189355,"",Dose 2,"",0,"",0,"",0,"",0,""
293,20201211,S92000003,Male,"",55 to 59,"",193348,"",Dose 1,"",178,"",0.0920619815048514,"",495,"",0.256015060926412,""
294,20201211,S92000003,Male,"",55 to 59,"",193348,"",Dose 2,"",0,"",0,"",0,"",0,""
295,20201211,S92000003,Male,"",60 to 64,"",170701,"",Dose 1,"",101,"",0.0591677846058312,"",314,"",0.183947369962683,""
296,20201211,S92000003,Male,"",60 to 64,"",170701,"",Dose 2,"",0,"",0,"",0,"",0,""
297,20201211,S92000003,Male,"",65 to 69,"",144529,"",Dose 1,"",27,"",0.0186813719046005,"",95,"",0.0657307529976683,""
298,20201211,S92000003,Male,"",65 to 69,"",144529,"",Dose 2,"",0,"",0,"",0,"",0,""
299,20201211,S92000003,Male,"",70 to 74,"",135910,"",Dose 1,"",10,"",0.00735781031565006,"",27,"",0.0198660878522552,""
300,20201211,S92000003,Male,"",70 to 74,"",135910,"",Dose 2,"",0,"",0,"",0,"",0,""
301,20201211,S92000003,Male,"",75 to 79,"",89206,"",Dose 1,"",1,"",0.00112100082954061,"",6,"",0.00672600497724368,""
302,20201211,S92000003,Male,"",75 to 79,"",89206,"",Dose 2,"",0,"",0,"",0,"",0,""
303,20201211,S92000003,Male,"",80 years and over,d,106156,"",Dose 1,"",1,"",0.00094200987226346,"",5,"",0.00471004936131731,""
304,20201211,S92000003,Male,"",80 years and over,d,106156,"",Dose 2,"",0,"",0,"",0,"",0,""
305,20201211,S92000003,Total,d,12 to 15,"",234135,"",Dose 1,"",0,"",0,"",0,"",0,""
306,20201211,S92000003,Total,d,12 to 15,"",234135,"",Dose 2,"",0,"",0,"",0,"",0,""
307,20201211,S92000003,Total,d,16 to 17,"",110139,"",Dose 1,"",2,"",0.00181588719708732,"",3,"",0.00272383079563098,""
308,20201211,S92000003,Total,d,16 to 17,"",110139,"",Dose 2,"",0,"",0,"",0,"",0,""
309,20201211,S92000003,Total,d,16 years and over,d,4549217,"",Dose 1,"",5287,"",0.116217801876675,"",16045,"",0.352698057709711,""
310,20201211,S92000003,Total,d,16 years and over,d,4549217,"",Dose 2,"",0,"",0,"",0,"",0,""
311,20201211,S92000003,Total,d,18 to 29,"",833947,"",Dose 1,"",781,"",0.093651035377548,"",2244,"",0.269081848127039,""
312,20201211,S92000003,Total,d,18 to 29,"",833947,"",Dose 2,"",0,"",0,"",0,"",0,""
313,20201211,S92000003,Total,d,18 years and over,d,4439078,"",Dose 1,"",5285,"",0.119056254474465,"",16042,"",0.36138134991095,""
314,20201211,S92000003,Total,d,18 years and over,d,4439078,"",Dose 2,"",0,"",0,"",0,"",0,""
315,20201211,S92000003,Total,d,30 to 39,"",729735,"",Dose 1,"",1025,"",0.140461948515557,"",3128,"",0.42864875605528,""
316,20201211,S92000003,Total,d,30 to 39,"",729735,"",Dose 2,"",0,"",0,"",0,"",0,""
317,20201211,S92000003,Total,d,40 to 49,"",674290,"",Dose 1,"",1175,"",0.174257367008261,"",3760,"",0.557623574426434,""
318,20201211,S92000003,Total,d,40 to 49,"",674290,"",Dose 2,"",0,"",0,"",0,"",0,""
319,20201211,S92000003,Total,d,40 years and over,d,2875396,"",Dose 1,"",3479,"",0.120992030315129,"",10670,"",0.371079322639386,""
320,20201211,S92000003,Total,d,40 years and over,d,2875396,"",Dose 2,"",0,"",0,"",0,"",0,""
321,20201211,S92000003,Total,d,50 to 54,"",393113,"",Dose 1,"",771,"",0.196126813409885,"",2390,"",0.60796768359225,""
322,20201211,S92000003,Total,d,50 to 54,"",393113,"",Dose 2,"",0,"",0,"",0,"",0,""
323,20201211,S92000003,Total,d,55 to 59,"",399344,"",Dose 1,"",824,"",0.206338394967747,"",2494,"",0.624524219720342,""
324,20201211,S92000003,Total,d,55 to 59,"",399344,"",Dose 2,"",0,"",0,"",0,"",0,""
325,20201211,S92000003,Total,d,60 to 64,"",352569,"",Dose 1,"",531,"",0.150608816997524,"",1510,"",0.428284959823467,""
326,20201211,S92000003,Total,d,60 to 64,"",352569,"",Dose 2,"",0,"",0,"",0,"",0,""
327,20201211,S92000003,Total,d,65 to 69,"",300433,"",Dose 1,"",140,"",0.046599408187516,"",396,"",0.131809754587545,""
328,20201211,S92000003,Total,d,65 to 69,"",300433,"",Dose 2,"",0,"",0,"",0,"",0,""
329,20201211,S92000003,Total,d,70 to 74,"",285830,"",Dose 1,"",28,"",0.00979603260679425,"",88,"",0.0307875310499248,""
330,20201211,S92000003,Total,d,70 to 74,"",285830,"",Dose 2,"",0,"",0,"",0,"",0,""
331,20201211,S92000003,Total,d,75 to 79,"",198210,"",Dose 1,"",8,"",0.00403612330356692,"",24,"",0.0121083699107008,""
332,20201211,S92000003,Total,d,75 to 79,"",198210,"",Dose 2,"",0,"",0,"",0,"",0,""
333,20201211,S92000003,Total,d,80 years and over,d,271607,"",Dose 1,"",2,"",0.00073635804673664,"",8,"",0.00294543218694658,""
334,20201211,S92000003,Total,d,80 years and over,d,271607,"",Dose 2,"",0,"",0,"",0,"",0,""
335,20201211,S92000003,Total,d,All vaccinations,d,,"",Dose 1,"",5287,"",,z,16046,"",,z
336,20201211,S92000003,Total,d,All vaccinations,d,,"",Dose 2,"",0,"",,z,0,"",,z
337,20201212,S92000003,Female,"",12 to 15,"",114486,"",Dose 1,"",0,"",0,"",0,"",0,""
338,20201212,S92000003,Female,"",12 to 15,"",114486,"",Dose 2,"",0,"",0,"",0,"",0,""
339,20201212,S92000003,Female,"",16 to 17,"",53579,"",Dose 1,"",0,"",0,"",2,"",0.0037328057634521,""
340,20201212,S92000003,Female,"",16 to 17,"",53579,"",Dose 2,"",0,"",0,"",0,"",0,""
341,20201212,S92000003,Female,"",16 years and over,d,2354012,"",Dose 1,"",1580,"",0.0671194539365135,"",14081,"",0.59817027270889,""
342,20201212,S92000003,Female,"",16 years and over,d,2354012,"",Dose 2,"",0,"",0,"",0,"",0,""
343,20201212,S92000003,Female,"",18 to 29,"",413185,"",Dose 1,"",252,"",0.0609896293427883,"",2037,"",0.492999503854206,""
344,20201212,S92000003,Female,"",18 to 29,"",413185,"",Dose 2,"",0,"",0,"",0,"",0,""
345,20201212,S92000003,Female,"",30 to 39,"",370019,"",Dose 1,"",343,"",0.0926979425380859,"",2705,"",0.731043541007354,""
346,20201212,S92000003,Female,"",30 to 39,"",370019,"",Dose 2,"",0,"",0,"",0,"",0,""
347,20201212,S92000003,Female,"",40 to 49,"",345328,"",Dose 1,"",348,"",0.100773757123662,"",3243,"",0.939107167678265,""
348,20201212,S92000003,Female,"",40 to 49,"",345328,"",Dose 2,"",0,"",0,"",0,"",0,""
349,20201212,S92000003,Female,"",50 to 54,"",203758,"",Dose 1,"",231,"",0.113369781799978,"",2110,"",1.03554216276171,""
350,20201212,S92000003,Female,"",50 to 54,"",203758,"",Dose 2,"",0,"",0,"",0,"",0,""
351,20201212,S92000003,Female,"",55 to 59,"",205996,"",Dose 1,"",218,"",0.105827297617429,"",2217,"",1.0762344899901,""
352,20201212,S92000003,Female,"",55 to 59,"",205996,"",Dose 2,"",0,"",0,"",0,"",0,""
353,20201212,S92000003,Female,"",60 to 64,"",181868,"",Dose 1,"",137,"",0.075329359755427,"",1333,"",0.732949171926892,""
354,20201212,S92000003,Female,"",60 to 64,"",181868,"",Dose 2,"",0,"",0,"",0,"",0,""
355,20201212,S92000003,Female,"",65 to 69,"",155904,"",Dose 1,"",40,"",0.0256568144499179,"",341,"",0.21872434318555,""
356,20201212,S92000003,Female,"",65 to 69,"",155904,"",Dose 2,"",0,"",0,"",0,"",0,""
357,20201212,S92000003,Female,"",70 to 74,"",149920,"",Dose 1,"",9,"",0.00600320170757738,"",70,"",0.0466915688367129,""
358,20201212,S92000003,Female,"",70 to 74,"",149920,"",Dose 2,"",0,"",0,"",0,"",0,""
359,20201212,S92000003,Female,"",75 to 79,"",109004,"",Dose 1,"",0,"",0,"",18,"",0.0165131554805328,""
360,20201212,S92000003,Female,"",75 to 79,"",109004,"",Dose 2,"",0,"",0,"",0,"",0,""
361,20201212,S92000003,Female,"",80 years and over,d,165451,"",Dose 1,"",2,"",0.00120881711201504,"",5,"",0.00302204278003759,""
362,20201212,S92000003,Female,"",80 years and over,d,165451,"",Dose 2,"",0,"",0,"",0,"",0,""
363,20201212,S92000003,Male,"",12 to 15,"",119649,"",Dose 1,"",0,"",0,"",0,"",0,""
364,20201212,S92000003,Male,"",12 to 15,"",119649,"",Dose 2,"",0,"",0,"",0,"",0,""
365,20201212,S92000003,Male,"",16 to 17,"",56560,"",Dose 1,"",1,"",0.00176803394625177,"",2,"",0.00353606789250354,""
366,20201212,S92000003,Male,"",16 to 17,"",56560,"",Dose 2,"",0,"",0,"",0,"",0,""
367,20201212,S92000003,Male,"",16 years and over,d,2195205,"",Dose 1,"",559,"",0.0254645921451527,"",4103,"",0.186907373115495,""
368,20201212,S92000003,Male,"",16 years and over,d,2195205,"",Dose 2,"",0,"",0,"",0,"",0,""
369,20201212,S92000003,Male,"",18 to 29,"",420762,"",Dose 1,"",96,"",0.0228157485704508,"",555,"",0.131903546422918,""
370,20201212,S92000003,Male,"",18 to 29,"",420762,"",Dose 2,"",0,"",0,"",0,"",0,""
371,20201212,S92000003,Male,"",30 to 39,"",359716,"",Dose 1,"",119,"",0.0330816533042734,"",885,"",0.246027421632621,""
372,20201212,S92000003,Male,"",30 to 39,"",359716,"",Dose 2,"",0,"",0,"",0,"",0,""
373,20201212,S92000003,Male,"",40 to 49,"",328962,"",Dose 1,"",129,"",0.0392142557499042,"",994,"",0.30216255980934,""
374,20201212,S92000003,Male,"",40 to 49,"",328962,"",Dose 2,"",0,"",0,"",0,"",0,""
375,20201212,S92000003,Male,"",50 to 54,"",189355,"",Dose 1,"",82,"",0.0433049034881572,"",593,"",0.313168387420454,""
376,20201212,S92000003,Male,"",50 to 54,"",189355,"",Dose 2,"",0,"",0,"",0,"",0,""
377,20201212,S92000003,Male,"",55 to 59,"",193348,"",Dose 1,"",66,"",0.034135341456855,"",561,"",0.290150402383267,""
378,20201212,S92000003,Male,"",55 to 59,"",193348,"",Dose 2,"",0,"",0,"",0,"",0,""
379,20201212,S92000003,Male,"",60 to 64,"",170701,"",Dose 1,"",48,"",0.0281193431790089,"",362,"",0.212066713141692,""
380,20201212,S92000003,Male,"",60 to 64,"",170701,"",Dose 2,"",0,"",0,"",0,"",0,""
381,20201212,S92000003,Male,"",65 to 69,"",144529,"",Dose 1,"",13,"",0.00899473462073356,"",108,"",0.0747254876184018,""
382,20201212,S92000003,Male,"",65 to 69,"",144529,"",Dose 2,"",0,"",0,"",0,"",0,""
383,20201212,S92000003,Male,"",70 to 74,"",135910,"",Dose 1,"",5,"",0.00367890515782503,"",32,"",0.0235449930100802,""
384,20201212,S92000003,Male,"",70 to 74,"",135910,"",Dose 2,"",0,"",0,"",0,"",0,""
385,20201212,S92000003,Male,"",75 to 79,"",89206,"",Dose 1,"",0,"",0,"",6,"",0.00672600497724368,""
386,20201212,S92000003,Male,"",75 to 79,"",89206,"",Dose 2,"",0,"",0,"",0,"",0,""
387,20201212,S92000003,Male,"",80 years and over,d,106156,"",Dose 1,"",0,"",0,"",5,"",0.00471004936131731,""
388,20201212,S92000003,Male,"",80 years and over,d,106156,"",Dose 2,"",0,"",0,"",0,"",0,""
389,20201212,S92000003,Total,d,12 to 15,"",234135,"",Dose 1,"",0,"",0,"",0,"",0,""
390,20201212,S92000003,Total,d,12 to 15,"",234135,"",Dose 2,"",0,"",0,"",0,"",0,""
391,20201212,S92000003,Total,d,16 to 17,"",110139,"",Dose 1,"",1,"",0.00090794359854365,"",4,"",0.00363177439417463,""
392,20201212,S92000003,Total,d,16 to 17,"",110139,"",Dose 2,"",0,"",0,"",0,"",0,""
393,20201212,S92000003,Total,d,16 years and over,d,4549217,"",Dose 1,"",2139,"",0.0470190804263679,"",18184,"",0.399717138136079,""
394,20201212,S92000003,Total,d,16 years and over,d,4549217,"",Dose 2,"",0,"",0,"",0,"",0,""
395,20201212,S92000003,Total,d,18 to 29,"",833947,"",Dose 1,"",348,"",0.0417292705651558,"",2592,"",0.310811118692195,""
396,20201212,S92000003,Total,d,18 to 29,"",833947,"",Dose 2,"",0,"",0,"",0,"",0,""
397,20201212,S92000003,Total,d,18 years and over,d,4439078,"",Dose 1,"",2138,"",0.048163154601023,"",18180,"",0.409544504511973,""
398,20201212,S92000003,Total,d,18 years and over,d,4439078,"",Dose 2,"",0,"",0,"",0,"",0,""
399,20201212,S92000003,Total,d,30 to 39,"",729735,"",Dose 1,"",462,"",0.0633106538674999,"",3590,"",0.49195940992278,""
400,20201212,S92000003,Total,d,30 to 39,"",729735,"",Dose 2,"",0,"",0,"",0,"",0,""
401,20201212,S92000003,Total,d,40 to 49,"",674290,"",Dose 1,"",477,"",0.070741075798247,"",4237,"",0.628364650224681,""
402,20201212,S92000003,Total,d,40 to 49,"",674290,"",Dose 2,"",0,"",0,"",0,"",0,""
403,20201212,S92000003,Total,d,40 years and over,d,2875396,"",Dose 1,"",1328,"",0.0461849428739555,"",11998,"",0.417264265513342,""
404,20201212,S92000003,Total,d,40 years and over,d,2875396,"",Dose 2,"",0,"",0,"",0,"",0,""
405,20201212,S92000003,Total,d,50 to 54,"",393113,"",Dose 1,"",313,"",0.079620872370031,"",2703,"",0.687588555962281,""
406,20201212,S92000003,Total,d,50 to 54,"",393113,"",Dose 2,"",0,"",0,"",0,"",0,""
407,20201212,S92000003,Total,d,55 to 59,"",399344,"",Dose 1,"",284,"",0.0711166312752915,"",2778,"",0.695640850995633,""
408,20201212,S92000003,Total,d,55 to 59,"",399344,"",Dose 2,"",0,"",0,"",0,"",0,""
409,20201212,S92000003,Total,d,60 to 64,"",352569,"",Dose 1,"",185,"",0.0524719983889678,"",1695,"",0.480756958212435,""
410,20201212,S92000003,Total,d,60 to 64,"",352569,"",Dose 2,"",0,"",0,"",0,"",0,""
411,20201212,S92000003,Total,d,65 to 69,"",300433,"",Dose 1,"",53,"",0.0176412045281311,"",449,"",0.149450959115676,""
412,20201212,S92000003,Total,d,65 to 69,"",300433,"",Dose 2,"",0,"",0,"",0,"",0,""
413,20201212,S92000003,Total,d,70 to 74,"",285830,"",Dose 1,"",14,"",0.00489801630339712,"",102,"",0.0356855473533219,""
414,20201212,S92000003,Total,d,70 to 74,"",285830,"",Dose 2,"",0,"",0,"",0,"",0,""
415,20201212,S92000003,Total,d,75 to 79,"",198210,"",Dose 1,"",0,"",0,"",24,"",0.0121083699107008,""
416,20201212,S92000003,Total,d,75 to 79,"",198210,"",Dose 2,"",0,"",0,"",0,"",0,""
417,20201212,S92000003,Total,d,80 years and over,d,271607,"",Dose 1,"",2,"",0.00073635804673664,"",10,"",0.00368179023368323,""
418,20201212,S92000003,Total,d,80 years and over,d,271607,"",Dose 2,"",0,"",0,"",0,"",0,""
419,20201212,S92000003,Total,d,All vaccinations,d,,"",Dose 1,"",2139,"",,z,18185,"",,z
420,20201212,S92000003,Total,d,All vaccinations,d,,"",Dose 2,"",0,"",,z,0,"",,z
421,20201213,S92000003,Female,"",12 to 15,"",114486,"",Dose 1,"",0,"",0,"",0,"",0,""
422,20201213,S92000003,Female,"",12 to 15,"",114486,"",Dose 2,"",0,"",0,"",0,"",0,""
423,20201213,S92000003,Female,"",16 to 17,"",53579,"",Dose 1,"",0,"",0,"",2,"",0.0037328057634521,""
424,20201213,S92000003,Female,"",16 to 17,"",53579,"",Dose 2,"",0,"",0,"",0,"",0,""
425,20201213,S92000003,Female,"",16 years and over,d,2354012,"",Dose 1,"",859,"",0.0364908929945982,"",14940,"",0.634661165703488,""
426,20201213,S92000003,Female,"",16 years and over,d,2354012,"",Dose 2,"",0,"",0,"",0,"",0,""
427,20201213,S92000003,Female,"",18 to 29,"",413185,"",Dose 1,"",120,"",0.029042680639423,"",2157,"",0.522042184493629,""
428,20201213,S92000003,Female,"",18 to 29,"",413185,"",Dose 2,"",0,"",0,"",0,"",0,""
429,20201213,S92000003,Female,"",30 to 39,"",370019,"",Dose 1,"",193,"",0.0521594837021883,"",2898,"",0.783203024709542,""
430,20201213,S92000003,Female,"",30 to 39,"",370019,"",Dose 2,"",0,"",0,"",0,"",0,""
431,20201213,S92000003,Female,"",40 to 49,"",345328,"",Dose 1,"",195,"",0.0564680535606728,"",3438,"",0.995575221238938,""
432,20201213,S92000003,Female,"",40 to 49,"",345328,"",Dose 2,"",0,"",0,"",0,"",0,""
433,20201213,S92000003,Female,"",50 to 54,"",203758,"",Dose 1,"",120,"",0.0588933931428459,"",2230,"",1.09443555590455,""
434,20201213,S92000003,Female,"",50 to 54,"",203758,"",Dose 2,"",0,"",0,"",0,"",0,""
435,20201213,S92000003,Female,"",55 to 59,"",205996,"",Dose 1,"",135,"",0.0655352531117109,"",2352,"",1.14176974310181,""
436,20201213,S92000003,Female,"",55 to 59,"",205996,"",Dose 2,"",0,"",0,"",0,"",0,""
437,20201213,S92000003,Female,"",60 to 64,"",181868,"",Dose 1,"",62,"",0.0340906591593903,"",1395,"",0.767039831086282,""
438,20201213,S92000003,Female,"",60 to 64,"",181868,"",Dose 2,"",0,"",0,"",0,"",0,""
439,20201213,S92000003,Female,"",65 to 69,"",155904,"",Dose 1,"",25,"",0.0160355090311987,"",366,"",0.234759852216749,""
440,20201213,S92000003,Female,"",65 to 69,"",155904,"",Dose 2,"",0,"",0,"",0,"",0,""
441,20201213,S92000003,Female,"",70 to 74,"",149920,"",Dose 1,"",6,"",0.00400213447171825,"",76,"",0.0506937033084312,""
442,20201213,S92000003,Female,"",70 to 74,"",149920,"",Dose 2,"",0,"",0,"",0,"",0,""
443,20201213,S92000003,Female,"",75 to 79,"",109004,"",Dose 1,"",1,"",0.00091739752669626,"",19,"",0.0174305530072291,""
444,20201213,S92000003,Female,"",75 to 79,"",109004,"",Dose 2,"",0,"",0,"",0,"",0,""
445,20201213,S92000003,Female,"",80 years and over,d,165451,"",Dose 1,"",2,"",0.00120881711201504,"",7,"",0.00423085989205263,""
